Z_tech_index,country,year,format,label,type,genre,style,id,barcode,master_id,master_url,uri,catno,title,thumb,cover_image,resource_url,community,format_quantity,formats,etag
1512,Europe,2001,"[""CD"", ""Compilation"", ""Remastered"", ""Stereo"", ""Mono"", ""DVD"", ""DVD-Video"", ""Remastered"", ""Box Set"", ""Compilation"", ""Deluxe Edition"", ""Limited Edition""]","[""RCA Red Seal"", ""Sony Music Entertainment"", ""Sony Music Entertainment"", ""Sony Music Entertainment"", ""Sony Music Entertainment"", ""Sony Classical""]",release,"[""Classical""]","[""Baroque"", ""Classical"", ""Romantic"", ""Impressionist"", ""Modern"", ""Concerto"", ""Keyboard"", ""Orchestra"", ""Sonata"", ""Theme With Variations"", ""Chamber Music"", ""Etude""]",4401066,"[""LC 06868"", ""886979113626""]",0,,/release/4401066-Arthur-Rubinstein-The-Complete-Album-Collection,88697911362,Arthur Rubinstein - The Complete Album Collection,,,https://api.discogs.com/releases/4401066,"{""want"": 125, ""have"": 199}",144,"[{""name"": ""CD"", ""qty"": ""142"", ""descriptions"": [""Compilation"", ""Remastered"", ""Stereo"", ""Mono""]}, {""name"": ""DVD"", ""qty"": ""2"", ""descriptions"": [""DVD-Video"", ""Remastered""]}, {""name"": ""Box Set"", ""qty"": ""1"", ""descriptions"": [""Compilation"", ""Deluxe Edition"", ""Limited Edition""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1513,UK,2014,"[""Vinyl"", ""7\"""", ""Limited Edition"", ""Cassette"", ""Memory Stick"", ""MP3"", ""Mixed"", ""Box Set"", ""Numbered""]","[""Reinforced Records"", ""Reinforced Records"", ""Reinforced Records"", ""Reinforced Records"", ""Reinforced Records"", ""Reinforced Records"", ""Reinforced Records"", ""Reinforced Records"", ""Reinforced Records"", ""Reinforced Records""]",release,"[""Electronic""]","[""Breakbeat"", ""Hardcore"", ""Drum n Bass"", ""Jungle""]",7820480,"[""R25 701-A1"", ""R25 701-B1"", ""R25 702-A1"", ""R25 702-B1"", ""R25 703-A1"", ""R25 703-B1"", ""R25 704-A1"", ""R25 704-B1"", ""R25 705-B1"", ""R25 705-B1""]",0,,/release/7820480-Various-Reinforced-25th-Anniversary-Box-Set,RIVET R25-701,Various - Reinforced 25th Anniversary Box Set,,,https://api.discogs.com/releases/7820480,"{""want"": 472, ""have"": 186}",10,"[{""name"": ""Vinyl"", ""qty"": ""5"", ""text"": ""Clear Translucent"", ""descriptions"": [""7\"""", ""Limited Edition""]}, {""name"": ""Cassette"", ""qty"": ""4""}, {""name"": ""Memory Stick"", ""qty"": ""1"", ""text"": ""320kps"", ""descriptions"": [""MP3"", ""Mixed""]}, {""name"": ""Box Set"", ""qty"": ""1"", ""descriptions"": [""Numbered""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1514,Germany,2014,"[""CD"", ""Compilation""]","[""Credo"", ""Credo"", ""Zwischenfall - From The 80's To The 90's"", ""Nova Tekk Media + Distribution"", ""Nova Tekk GmbH"", ""Credo"", ""Credo"", ""Sonopress""]",release,"[""Electronic"", ""Rock""]","[""EBM"", ""Punk"", ""New Wave"", ""Heavy Metal"", ""Hard Rock"", ""Goth Rock"", ""Synth-pop"", ""Minimal""]",2510906,"[""4025905904167"", ""4 025905 904167"", ""GEMA"", ""LC 7467"", ""SONOpress X-8301/ 90416-24A B"", ""SONOpress X-8301/ 90416-24B D""]",0,,/Various-Zwischenfall-From-The-80s-To-The-90s-Vol-4/release/2510906,CRE-16,Various - Zwischenfall-From The 80's To The 90's Vol. 4,,,https://api.discogs.com/releases/2510906,"{""want"": 72, ""have"": 140}",2,"[{""name"": ""CD"", ""qty"": ""2"", ""descriptions"": [""Compilation""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1515,UK,2019,"[""CD"", ""Mixed""]","[""Firm Music"", ""Space Ibiza"", ""London Records 90 Ltd."", ""EMI Records Ltd."", ""Mercury Records Ltd."", ""Polygram Licensing Division"", ""London Records"", ""A&M Records"", ""A&D Music And Vision"", ""EMI Records Ltd."", ""Junior Boy's Own"", ""Emotive Records"", ""Sony Music Entertainment (UK) Ltd."", ""Anglo Plugging"", ""ZYX-MUSIC GMBH"", ""Network Records"", ""Champion"", ""Stress Records"", ""React Music Ltd"", ""Rising High Records"", ""Deconstruction Ltd."", ""High Fashion Music"", ""Cleveland City"", ""Strictly Rhythm Records"", ""PWL International"", ""Equator Records"", ""R & S Records"", ""Antler-Subway Records"", ""Ministry Of Sound Recordings"", ""W&R Group"", ""SJP Productions"", ""Trance-Form Productions"", ""Sounds Of The Last Days"", ""SweMix Productions"", ""DMC UK"", ""Scorpion Music Productions, Ltd."", ""Allstar Music Productions GmbH"", ""Kaze Productions"", ""Jass Mann Productions"", ""Firm Records"", ""Mercury Records Ltd."", ""W&R Group"", ""A&M Records"", ""Duke Productions"", ""Junior Recordings"", ""Emotive Records Corp."", ""Sony Music Entertainment Inc."", ""ZYX-MUSIC GMBH"", ""EMI Records Ltd."", ""Network Records"", ""Go! Discs Ltd."", ""Big Beat Records, Inc."", ""Max Entertainment, Inc."", ""Cutting Records, Inc."", ""Stress Records"", ""FFRR Records Ltd."", ""DiKi Records"", ""BMG Records (UK) Ltd."", ""Ffrreedom"", ""High Fashion Records"", ""American Records"", ""Strictly rhythm Records, Inc."", ""Eastern Bloc Records"", ""Instinct Records, Inc."", ""Ministry Of Sound Recordings Ltd."", ""Firm Records"", ""Mercury Records Ltd."", ""FFRR Records"", ""A&M Records"", ""EMI Records Ltd."", ""Junior Recordings"", ""Emotive Records Corp."", ""Sony Music Entertainment (UK) Ltd."", ""Southern Fried Records"", ""6 x 6 Records"", ""Go! Discs Ltd."", ""Polydor Ltd. (UK)"", ""Stress Records"", ""React Music Ltd"", ""Network Records"", ""Ffrreedom"", ""High Fashion Records"", ""BMG Records (UK) Ltd."", ""Strictly rhythm Records, Inc."", ""PWL International"", ""Instinct Records, Inc."", ""Carlin Music Corp."", ""Wax Museum Music"", ""Mainlot Music"", ""A.C.V. Edizioni Musicali"", ""Copyright Control"", ""Chrysalis Music"", ""Emotive Music"", ""Donzee Publishing"", ""Polygram Music Publishing"", ""Edizioni Musicali Camaleonte"", ""MCA Music Ltd."", ""Kool Kat Music"", ""EMI Music"", ""Zomba Music Publishers Ltd."", ""Madlip Music Pub."", ""Satin Unlimited Sounds"", ""Evol Free Music"", ""Cutting Records Music"", ""Rhythm Music"", ""Grin Music Ltd"", ""PolyGram Music"", ""Mute Song"", ""CRK Music"", ""Virgin Music"", ""The Company Of The Two P(i)eters"", ""High Fashion Music"", ""International Music Network"", ""Morrison Evans Music Ltd."", ""Mix Music (UK)"", ""Virgin Music (Publishers) Ltd."", ""Scorpio Music (Black Scorpio)"", ""Leosong Copyright Service Ltd."", ""You You Music"", ""Zahid's Music"", ""Warner Chappell Music Ltd."", ""TBM Publishing"", ""First Impression"", ""NANADA Music"", ""R & S Records"", ""BE'S Songs"", ""MDZ Music"", ""Dielleemme Edizioni Musicali"", ""Blue Flower Edizioni Musicali"", ""CD Systems""]",release,"[""Electronic""]","[""House""]",1145289,"[""5 018272 003921"", ""5018272003921"", ""BMI ASCAP SIAE"", ""FIRMCD7/1 MADE IN THE U.K. BY CD-SYSTEMS 03889"", ""FIRMCD7/2 MADE IN THE U.K. BY CD-SYSTEMS 03865#"", ""FIRMCD7/3 MADE IN THE U.K. BY CD-SYSTEMS 03884/""]",0,,/release/1145289-Various-Space-Ibiza-Dance,FIRMCD 07,Various - Space Ibiza Dance,,,https://api.discogs.com/releases/1145289,"{""want"": 96, ""have"": 133}",3,"[{""name"": ""CD"", ""qty"": ""3"", ""descriptions"": [""Mixed""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1516,Europe,2007,"[""CD"", ""Album"", ""Reissue""]","[""Harmonia Mundi"", ""Harmonia Mundi France"", ""Edition Herreweghe"", ""Harmonia Mundi s.a."", ""Sonopress""]",release,"[""Classical""]","[""Baroque""]",6300238,"[""7 94881 65082 8"", ""LC 7045"", ""SONOPRESS B-9966/ HMC901261 C"", ""IFPI L021"", ""IFPI 0729"", ""DDD"", ""HM 65""]",758036,https://api.discogs.com/masters/758036,/release/6300238-Sch%C3%BCtz-La-Chapelle-Royale-Philippe-Herreweghe-Musikalische-Exequien,HMX 2981261,"Schütz* - La Chapelle Royale, Philippe Herreweghe - Musikalische Exequien",,,https://api.discogs.com/releases/6300238,"{""want"": 4, ""have"": 16}",1,"[{""name"": ""CD"", ""qty"": ""1"", ""text"": ""Slipcase"", ""descriptions"": [""Album"", ""Reissue""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1517,Italy,2002,"[""Cassette"", ""Compilation"", ""Mixed"", ""Stereo""]","[""Do It Yourself""]",release,"[""Electronic""]","[""Makina"", ""Progressive Trance"", ""Hard Trance"", ""Techno"", ""Happy Hardcore"", ""Hardcore""]",2472098,"[""S.I.A.E.""]",118309,https://api.discogs.com/masters/118309,/release/2472098-Various-Makina-Compilation,MCDIY 95015,Various - Makina Compilation,,,https://api.discogs.com/releases/2472098,"{""want"": 7, ""have"": 9}",1,"[{""name"": ""Cassette"", ""qty"": ""1"", ""descriptions"": [""Compilation"", ""Mixed"", ""Stereo""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1518,UK,1996,"[""Betacam SP"", ""Advance"", ""PAL""]","[""Virgin"", ""Rushes"", ""Liquid Productions"", ""Virgin Records Ltd."", ""The Moving Picture Company"", ""Bullet Films"", ""Sky Efx"", ""Priority Records"", ""F-Filmz"", ""Priority Records"", ""Mars Media"", ""Virgin Records America, Inc."", ""Company 3"", ""Virgin Records America, Inc."", ""Virgin Records"", ""Clear"", ""R!OT"", ""Fence Post"", ""Virgin Records, Inc."", ""Virgin Records, Inc."", ""Tele Cine"", ""Partizan"", ""Battlecruiser"", ""VTR"", ""Fifth Wheel Productions"", ""Short Form"", ""Hut Recordings"", ""Virgin Records"", ""Edit-Video"", ""Mawlaw 388 Ltd."", ""Tele Cine""]",release,"[""Electronic"", ""Hip Hop"", ""Rock"", ""Reggae"", ""Funk / Soul"", ""Pop""]","[""Breakbeat"", ""House"", ""Alternative Rock"", ""Indie Rock"", ""Pop Rock"", ""RnB/Swing"", ""Free Funk"", ""Reggae-Pop"", ""Techno"", ""Big Beat"", ""UK Garage"", ""Electro"", ""Europop""]",10824409,"[""GB-120-01-0038-0"", ""GB-120-01-34-0"", ""US-045-01-0031-0"", ""US-045-01-0029-0"", ""GB-120-01-0040-0"", ""US-045-01-0033-0"", ""US 045 01 0023 0"", ""GB-120-99-0023-0"", ""US-045-01-0030-0"", ""GB-120-99-0016-0"", ""GB-120-99-0036-0"", ""GB-120-01-028-0"", ""GB F79/01/005/0"", ""GB-120-01-0035-0""]",0,,/release/10824409-Various-19-X-Tracks,none,Various - 19 X Tracks,,,https://api.discogs.com/releases/10824409,"{""want"": 10, ""have"": 1}",1,"[{""name"": ""Betacam SP"", ""qty"": ""1"", ""text"": ""Large"", ""descriptions"": [""Advance"", ""PAL""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1519,Italy,1996,"[""File"", ""MP3"", ""Compilation""]","[""Afe Records""]",release,"[""Electronic"", ""Jazz"", ""Rock"", ""Non-Music""]","[""Alternative Rock"", ""Folk Rock"", ""Musique Concrète"", ""Drum n Bass"", ""Field Recording"", ""Experimental"", ""Avantgarde"", ""Neofolk"", ""Lounge"", ""Breakbeat"", ""Art Rock"", ""Drone"", ""Noise"", ""Ambient"", ""Dark Ambient"", ""Industrial"", ""Downtempo"", ""Synth-pop"", ""Minimal""]",843260,[],0,,/release/843260-Various-Breaking-Down-The-Barriers-1995-2005-Ten-Years-Of-Afe,afe080mp3,"Various - Breaking Down The Barriers 1995-2005, Ten Years Of Afe",,,https://api.discogs.com/releases/843260,"{""want"": 46, ""have"": 34}",0,"[{""name"": ""File"", ""qty"": ""391"", ""text"": ""192 kbps"", ""descriptions"": [""MP3"", ""Compilation""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1520,UK,1997,"[""CD"", ""Box Set"", ""Compilation""]","[""Nimbus Records"", ""Nimbus Communications International Limited"", ""Nimbus Communications International Limited""]",release,"[""Classical""]","[""Medieval""]",24068549,"[""0 710357 17532 9"", ""10357 17532"", ""LC5871"", ""ADD"", ""DDD"", ""NI 5445"", ""NI 5006"", ""NI 5081"", ""NI 5002"", ""NI 5544"", ""NI 5261""]",0,,/release/24068549-Martin-Best-Mediaeval-Consort-A-Mediaeval-Banquet-Music-From-The-Age-Of-Chivalry,NI 1753,Martin Best Mediaeval Consort* - A Mediaeval Banquet (Music From The Age Of Chivalry),,,https://api.discogs.com/releases/24068549,"{""want"": 3, ""have"": 15}",6,"[{""name"": ""CD"", ""qty"": ""6""}, {""name"": ""Box Set"", ""qty"": ""1"", ""descriptions"": [""Compilation""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1521,UK,1992,"[""Box Set"", ""Compilation"", ""CD"", ""Album"", ""CD""]","[""Hyperion"", ""The Complete Music For Solo Piano""]",release,"[""Classical""]","[""Romantic"", ""Keyboard""]",8834001,"[""034571145013""]",0,,/release/8834001-Liszt-Leslie-Howard-The-Complete-Piano-Music,CDS44501/98,Liszt* - Leslie Howard - The Complete Piano Music,,,https://api.discogs.com/releases/8834001,"{""want"": 104, ""have"": 114}",99,"[{""name"": ""Box Set"", ""qty"": ""1"", ""descriptions"": [""Compilation""]}, {""name"": ""CD"", ""qty"": ""98"", ""descriptions"": [""Album""]}, {""name"": ""CD"", ""qty"": ""1"", ""text"": ""Bonus disc""}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1522,Europe,1993,"[""CD"", ""Compilation"", ""Repress"", ""Stereo""]","[""Polystar"", ""Polystar"", ""Polystar"", ""Formel Eins"", ""PolyGram GmbH"", ""PolyGram GmbH"", ""Polystar"", ""Polymedia Marketing Projects"", ""Montana Media"", ""PMDC, Germany""]",release,"[""Electronic"", ""Hip Hop"", ""Rock"", ""Pop""]","[""Trance"", ""Pop Rap"", ""Europop"", ""Synth-pop"", ""Euro House"", ""Eurodance""]",34255255,"[""7 31453 58662 8"", ""731453586628"", ""LC 4324"", ""BIEM"", ""MCPS"", ""535 867-2 01 > MADE IN GERMANY BY PMDC H"", ""IFPI L003"", ""IFPI 0113"", ""535 868-2 01 / MADE IN GERMANY BY PMDC A"", ""IFPI L003"", ""IFPI 0102""]",3880201,https://api.discogs.com/masters/3880201,/release/34255255-Various-Formel-Eins-Hit-Kick,535 866-2,Various - Formel Eins - Hit-Kick,,,https://api.discogs.com/releases/34255255,"{""want"": 1, ""have"": 4}",2,"[{""name"": ""CD"", ""qty"": ""2"", ""text"": ""PMDC, Germany"", ""descriptions"": [""Compilation"", ""Repress"", ""Stereo""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1523,Italy,1993,"[""Cassette"", ""Compilation"", ""Limited Edition"", ""Mixed"", ""Special Edition""]","[""Do It Yourself Records Company"", ""Discomagic S.p.A.""]",release,"[""Electronic""]","[""Makina"", ""Progressive Trance"", ""Hard Trance"", ""Techno"", ""Happy Hardcore"", ""Hardcore""]",25071673,"[""S.I.A.E."", ""8 017983 611064"", ""8017983611064""]",118309,https://api.discogs.com/masters/118309,/release/25071673-Various-Makina-Compilation,MCDIY 95015,Various - Makina Compilation,,,https://api.discogs.com/releases/25071673,"{""want"": 1, ""have"": 6}",1,"[{""name"": ""Cassette"", ""qty"": ""1"", ""text"": ""Tin Can"", ""descriptions"": [""Compilation"", ""Limited Edition"", ""Mixed"", ""Special Edition""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
1524,US,1995,"[""Box Set"", ""Compilation"", ""Limited Edition"", ""CD"", ""DVD"", ""NTSC"", ""Vinyl"", ""10\"""", ""45 RPM""]","[""Ninja Tune"", ""Ninja Tune"", ""Ninja Tune"", ""Just Isn't Music"", ""EMI Music"", ""Broder WCS Music"", ""EMI Virgin Music"", ""Kab America Inc."", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media"", ""GZ Digital Media""]",release,"[""Electronic"", ""Stage & Screen""]","[""Leftfield"", ""Rhythmic Noise"", ""IDM"", ""Breakbeat"", ""Drum n Bass"", ""Experimental""]",3620565,"[""5 021392 710167"", ""[GZ logo] Y41239 ZEN180X CD1"", ""IFPI LD02"", ""IFPI 5J91"", ""[GZ logo] Y41240 ZEN180X CD2"", ""IFPI 5J05"", ""[GZ logo] Y41241 ZEN180X CD3"", ""IFPI 5J54"", ""[GZ logo] Y41242 ZEN180X CD4"", ""IFPI 5J27"", ""[GZ logo] Y41243 ZEN180X CD5"", ""IFPI 5J32"", ""[GZ logo] Y41244 ZEN180X CD6"", ""IFPI 5J82"", ""[GZ logo] Y41245 ZEN180X CD7"", ""IFPI 5J05"", ""[GZ logo] Y42649 ZEN180X DVD1/NTSC [GZ logo] Y42650"", ""IFPI 5J74"", ""[GZ logo] Y42645 ZEN180X DVD2/NTSC"", ""ZEN180X-A 97741N1/A"", ""ZEN180X-B 97741N2/A"", ""ZEN180X-C 97741N3/A"", ""ZEN180X-D 97741N4/A"", ""ZEN180X-E 97741N5/A"", ""ZEN180X-F 97741N6/A"", ""ZEN180X-G 97741N7/A"", ""ZEN180X-H 97741N8/A"", ""ZEN180X-I 97741N9/A"", ""ZEN180X-J 97741N10/A"", ""ZEN180X-K 97741N11/A"", ""ZEN180X-L 97741N12/A"", ""5 021392 710266""]",438527,https://api.discogs.com/masters/438527,/release/3620565-Amon-Tobin-Amon-Tobin,ZEN180XN,Amon Tobin - Amon Tobin,,,https://api.discogs.com/releases/3620565,"{""want"": 323, ""have"": 208}",15,"[{""name"": ""Box Set"", ""qty"": ""1"", ""descriptions"": [""Compilation"", ""Limited Edition""]}, {""name"": ""CD"", ""qty"": ""7""}, {""name"": ""DVD"", ""qty"": ""2"", ""descriptions"": [""NTSC""]}, {""name"": ""Vinyl"", ""qty"": ""6"", ""descriptions"": [""10\"""", ""45 RPM""]}]",QVr1-qc05Tt1zIRKJT_YgORTwDg
